player,pos,team_id
Mike Sweetney,PF,NYK
Stromile Swift,PF,MEM
Wally Szczerbiak,SF,MIN
Maurice Taylor,PF,HOU
Jason Terry,PG,ATL
Etan Thomas,C,WAS
Kenny Thomas,PF,PHI
Kurt Thomas,PF,NYK
Tim Thomas,SF,TOT
Jamaal Tinsley,PG,IND
Robert Traylor,C,NOH
Gary Trent,C,MIN
Jeff Trepagnier,SG,DEN
Cezary Trybański,C,TOT
Jake Tsakalidis,C,MEM
Nikoloz Tskitishvili,PF,DEN
Hedo Türkoğlu,SF,SAS
Ime Udoka,SF,LAL
Nick Van Exel,PG,GSW
Keith Van Horn,SF,TOT
Jacque Vaughn,PG,ATL
Jake Voskuhl,C,PHO
Slavko Vraneš,C,POR
Dwyane Wade,PG,MIA
Dajuan Wagner,SG,CLE
Antoine Walker,PF,DAL
Samaki Walker,PF,MIA
Ben Wallace,C,DET
Gerald Wallace,SF,SAC
John Wallace,SF,MIA
Rasheed Wallace,PF,TOT
Luke Walton,PF,LAL
Charlie Ward,PG,TOT
Earl Watson,PG,MEM
Clarence Weatherspoon,PF,TOT
Chris Webber,PF,SAC
Bonzi Wells,SG,TOT
Jiří Welsch,SG,BOS
David Wesley,SG,NOH
David West,PF,NOH
Jahidi White,C,TOT
Rodney White,SF,DEN
Chris Whitney,PG,WAS
Chris Wilcox,C,LAC
Mike Wilks,PG,HOU
Aaron Williams,C,NJN
Alvin Williams,SG,TOR
Eric Williams,SF,TOT
Frank Williams,PG,NYK
Jason Williams,PG,MEM
Jerome Williams,PF,TOT
Mo Williams,SG,UTA
Scott Williams,C,TOT
Shammond Williams,SG-PG,TOT
Corliss Williamson,PF,DET
Kevin Willis,C,SAS
Loren Woods,C,MIA
Qyntel Woods,SF,POR
Metta World Peace,SF,IND
Lorenzen Wright,C,MEM
Wang Zhizhi,C,TOT
Shareef Abdur-Rahim,PF,POR
Cory Alexander,SG,CHA
Malik Allen,PF,TOT
Ray Allen,SG,SEA
Tony Allen,SG,BOS
Rafer Alston,PG,TOR
Chris Andersen,C,NOH
Derek Anderson,SG,POR
Kenny Anderson,PG,TOT
Shandon Anderson,SF-SG,TOT
Carmelo Anthony,SF,DEN
Rafael Araújo,C,TOR
Gilbert Arenas,PG,WAS
Trevor Ariza,SF,NYK
Darrell Armstrong,PG,TOT
Carlos Arroyo,PG,TOT
Chucky Atkins,PG,LAL
Stacey Augmon,SF,ORL
Maurice Baker,PG,TOT
Vin Baker,PF-C,TOT
Marcus Banks,PG,BOS
Leandro Barbosa,PG,PHO
Matt Barnes,SF,SAC
Andre Barrett,PG,TOT
Brent Barry,SG,SAS
Jon Barry,SG,TOT
Tony Battie,C,ORL
Shane Battier,SG,MEM
Lonny Baxter,PF,NOH
Raja Bell,SG,UTA
Jonathan Bender,SF,IND
Travis Best,PG,NJN
Mike Bibby,PG,SAC
Andris Biedriņš,C,GSW
Chauncey Billups,PG,DET
Steve Blake,PG,WAS
Mark Blount,C,BOS
Tony Bobbitt,SG,LAL
Keith Bogans,SG,CHA
Matt Bonner,C,TOR
Calvin Booth,C,TOT
Carlos Boozer,PF,UTA
Curtis Borchardt,C,UTA
Chris Bosh,PF,TOR
Bruce Bowen,SF,SAS
Ryan Bowen,SF,HOU
Earl Boykins,PG,DEN
Michael Bradley,PF,TOT
Shawn Bradley,C,DAL
Torraye Braggs,PF,HOU
Elton Brand,PF,LAC
Jamison Brewer,PG,NYK
Primož Brezec,C,CHA
Damone Brown,SF,WAS
Devin Brown,SG,SAS
Kedrick Brown,SF,PHI
Kwame Brown,PF,WAS
P.J. Brown,PF,NOH
Tierre Brown,PG,LAL
Rick Brunson,PG,LAC
Kobe Bryant,SG,LAL
Greg Buckner,SG,DEN
Rodney Buford,SF,NJN
Antonio Burks,PG,MEM
Caron Butler,SF,LAL
Jackie Butler,C,NYK
Rasual Butler,SF,MIA
Žarko Čabarkapa,PF,TOT
Marcus Camby,C,DEN
Elden Campbell,C,TOT
Brian Cardinal,PF,MEM
Geno Carlisle,SG,POR
Matt Carroll,SG,CHA
Anthony Carter,PG,MIN
Vince Carter,SF-SG,TOT
Sam Cassell,PG,MIN
Kelvin Cato,C,ORL
Lionel Chalmers,PG,LAC
Tyson Chandler,C,CHI
Calbert Cheaney,SG,GSW
Josh Childress,SG,ATL
Doug Christie,SG,TOT
Speedy Claxton,PG,TOT
Mateen Cleaves,PG,SEA
Derrick Coleman,C,DET
Jason Collier,C,ATL
Jarron Collins,C,UTA
Jason Collins,C,NJN
Nick Collison,C,SEA
Brian Cook,C,LAL
Omar Cook,PG,TOR
Jamal Crawford,SG,NYK
Austin Croshere,PF,IND
Eddy Curry,C,CHI
Michael Curry,SF,IND
Samuel Dalembert,C,PHI
Erick Dampier,C,DAL
Antonio Daniels,PG,SEA
Erik Daniels,SF,SAC
Marquis Daniels,SG,DAL
Antonio Davis,PF,CHI
Baron Davis,PG,TOT
Dale Davis,C,TOT
Josh Davis,PF,PHI
Ricky Davis,SG,BOS
Andrew DeClercq,C,ORL
Carlos Delfino,SG,DET
Tony Delk,SG,ATL
Luol Deng,SF,CHI
Boris Diaw,SG,ATL
Dan Dickau,PG,TOT
Kaniel Dickens,SF,NJN
DeSagana Diop,C,CLE
Vlade Divac,C,LAL
Juan Dixon,SG,WAS
Michael Doleac,C,MIA
Keyon Dooling,PG,MIA
Predrag Drobnjak,C,ATL
Chris Duhon,PG,CHI
Tim Duncan,PF,SAS
Mike Dunleavy,SF,GSW
Ronald Dupree,SF,DET
Ndudi Ebi,SG,MIN
Corsley Edwards,C,NOH
John Edwards,C,IND
Howard Eisley,PG,UTA
Obinna Ekezie,C,ATL
Francisco Elson,C,DEN
Melvin Ely,PF,CHA
Andre Emmett,SG,MEM
Maurice Evans,SG,SAC
Reggie Evans,PF,SEA
Michael Finley,SG,DAL
Derek Fisher,PG,GSW
Marcus Fizer,PF,MIL
Luis Flores,PG,TOT
Danny Fortson,C,SEA
Jeff Foster,C,IND
Tremaine Fowlkes,SF,IND
Adonal Foyle,C,GSW
Richie Frahm,SG,POR
Steve Francis,PG,ORL
Matt Freije,PF,NOH
Lawrence Funderburke,PF,CHI
Dan Gadzuric,C,MIL
Reece Gaines,PG,TOT
Alex Garcia,SG,NOH
Kevin Garnett,PF,MIN
Pat Garrity,PF,ORL
Pau Gasol,PF,MEM
Devean George,SF,LAL
Eddie Gill,PG,IND
Kendall Gill,SG,MIL
Manu Ginóbili,SG,SAS
Gordan Giriček,SG,UTA
Dion Glover,SG,SAS
Anthony Goldwire,PG,TOT
Drew Gooden,PF,CLE
Ben Gordon,SG,CHI
Brian Grant,C,LAL
Willie Green,SG,PHI
Adrian Griffin,SF,CHI
Eddie Griffin,PF,MIN
Tom Gugliotta,PF,TOT
Marcus Haislip,PF,IND
Darvin Ham,SF,DET
Richard Hamilton,SG,DET
Zendon Hamilton,C,MIL
Ben Handlogten,C,UTA
Anfernee Hardaway,SF,NYK
Matt Harpring,SF,UTA
Al Harrington,SF,ATL
Junior Harrington,SG,NOH
Othella Harrington,PF,CHI
Devin Harris,PG,DAL
Lucious Harris,SG,CLE
David Harrison,C,IND
Jason Hart,PG,CHA
Donnell Harvey,PF,NJN
Udonis Haslem,PF,MIA
Trenton Hassell,SG,MIN
Jarvis Hayes,SF,WAS
Brendan Haywood,C,WAS
Alan Henderson,PF,DAL
Nenê,C,DEN
Grant Hill,SF,ORL
Kirk Hinrich,PG,CHI
Fred Hoiberg,SG,MIN
Robert Horry,PF,SAS
Eddie House,PG-SG,TOT
Allan Houston,SG,NYK
Dwight Howard,PF,ORL
Josh Howard,SF,DAL
Juwan Howard,PF,HOU
Troy Hudson,PG,MIN
Larry Hughes,SG,WAS
Ryan Humphrey,SF,MEM
Kris Humphries,PF,UTA
Brandon Hunter,PF,ORL
Lindsey Hunter,SG,DET
Steven Hunter,C,PHO
Andre Iguodala,SG,PHI
Zydrunas Ilgauskas,C,CLE
D.J. Mbenga,C,DAL
Allen Iverson,PG,PHI
Royal Ivey,PG,ATL
Bobby Jackson,SG,SAC
Jermaine Jackson,SG,NYK
Jim Jackson,SF,TOT
Luke Jackson,SF,CLE
Marc Jackson,C,PHI
Stephen Jackson,SF,IND
Casey Jacobsen,SG-SF,TOT
Jerome James,C,SEA
LeBron James,SF,CLE
Mike James,PG,TOT
Antawn Jamison,PF,WAS
Marko Jarić,PG,LAC
Al Jefferson,PF,BOS
Richard Jefferson,SF,NJN
Jared Jeffries,SF,WAS
Horace Jenkins,PG,DET
Britton Johnsen,SF,IND
Anthony Johnson,PG,IND
DerMarr Johnson,SG,DEN
Ervin Johnson,C,MIN
Joe Johnson,SF,PHO
Linton Johnson,SF,SAS
Dahntay Jones,SG,MEM
Damon Jones,PG,MIA
Eddie Jones,SF,MIA
Fred Jones,SG,IND
James Jones,SF,IND
Jumaine Jones,SF,LAL
Mark Jones,SF,ORL
Chris Kaman,C,LAC
Jason Kapono,SF,CHA
Mario Kasun,C,ORL
Viktor Khryapa,SF,POR
Jason Kidd,PG,NJN
Andrei Kirilenko,PF,UTA
Kerry Kittles,SG,LAC
Brandin Knight,PG,HOU
Brevin Knight,PG,CHA
Kyle Korver,SF,PHI
Nenad Krstić,PF,NJN
Toni Kukoč,SF,MIL
Ibo Kutluay,SG,SEA
Christian Laettner,PF,MIA
Raef LaFrentz,PF,BOS
Maciej Lampe,C,TOT
Voshon Lenard,SG,DEN
Rashard Lewis,SF,SEA
Randy Livingston,PG,UTA
Shaun Livingston,PG,LAC
Raül López,PG,UTA
Tyronn Lue,PG,TOT
George Lynch,SF,NOH
Mark Madsen,C,MIN
Corey Maggette,SG,LAC
Jamaal Magloire,C,NOH
Stephon Marbury,PG,NYK
Shawn Marion,PF,PHO
Sean Marks,PF,SAS
Donyell Marshall,PF,TOR
Darrick Martin,PG,LAC
Kenyon Martin,PF,DEN
Kevin Martin,PG,SAC
Desmond Mason,SF,MIL
Tony Massenburg,PF,SAS
Walter McCarty,PF,TOT
Jelani McCoy,C,ATL
Antonio McDyess,PF,DET
Tracy McGrady,SF,HOU
Jeff McInnis,PG,CLE
Aaron McKie,SG,PHI
Keith McLeod,PG,UTA
Stanislav Medvedenko,PF,LAL
Ron Mercer,SF,NJN
Chris Mihm,C,LAL
Darius Miles,SF,POR
Darko Miličić,C,DET
Andre Miller,PG,DEN
Anthony Miller,PF,ATL
Brad Miller,C,SAC
Mike Miller,SF,MEM
Reggie Miller,SG,IND
Yao Ming,C,HOU
Cuttino Mobley,SG,TOT
Nazr Mohammed,C,TOT
Jérôme Moïso,C-PF,TOT
Mikki Moore,PF,LAC
Alonzo Mourning,C-PF,TOT
Troy Murphy,PF,GSW
Lamond Murray,SF,TOR
Ronald Murray,SG,SEA
Dikembe Mutombo,C,HOU
Mamadou N'Diaye,C,LAC
Boštjan Nachbar,PF-SF,TOT
Lee Nailon,SF,NOH
Eduardo Nájera,PF,TOT
Steve Nash,PG,PHO
Jameer Nelson,PG,ORL
Rasho Nesterović,C,SAS
Ira Newble,SG,CLE
Andrés Nocioni,SF,CHI
Moochie Norris,PG,TOT
Dirk Nowitzki,PF,DAL
Jermaine O'Neal,PF,IND
Shaquille O'Neal,C,MIA
Lamar Odom,PF,LAL
Emeka Okafor,PF,CHA
Mehmet Okur,C,UTA
Kevin Ollie,PG,PHI
Michael Olowokandi,C,MIN
Greg Ostertag,C,SAC
Bo Outlaw,PF,PHO
Travis Outlaw,SF,POR
Zaza Pachulia,C,MIL
Scott Padgett,PF,HOU
Milt Palacio,PG,TOR
Jannero Pargo,PG,CHI
Smush Parker,PG,TOT
Tony Parker,PG,SAS
Ruben Patterson,SF,POR
Sasha Pavlović,SG,CLE
Gary Payton,PG,BOS
Anthony Peeler,SG,WAS
Kirk Penney,SG,LAC
Kendrick Perkins,C,BOS
Wesley Person,SF,TOT
Morris Peterson,SG,TOR
Eric Piatkowski,SG,CHI
Paul Pierce,SF,BOS
Mickaël Piétrus,SF,GSW
Zoran Planinić,PG,NJN
Pavel Podkolzin,C,DAL
Scot Pollard,C,IND
Mark Pope,PF,DEN
James Posey,SF,MEM
Vitaly Potapenko,C,SEA
Tayshaun Prince,SF,DET
Laron Profit,SF,WAS
Joel Przybilla,C,POR
Vladimir Radmanović,PF,SEA
Aleksandar Radojević,C,UTA
Peter John Ramos,C,WAS
Zach Randolph,PF,POR
Theo Ratliff,C,POR
Željko Rebrača,C,LAC
Michael Redd,SG,MIL
Justin Reed,SF,BOS
Jared Reiner,C,CHI
Jason Richardson,SG,GSW
Quentin Richardson,SG,PHO
Luke Ridnour,PG,SEA
Bernard Robinson,SG,CHA
Clifford Robinson,C-PF,TOT
Glenn Robinson,SF,SAS
Rodney Rogers,SF-PF,TOT
Jalen Rose,SF,TOR
Malik Rose,PF,TOT
Quinton Ross,SG,LAC
Michael Ruffin,C,WAS
Kareem Rush,SG,TOT
Bryon Russell,SF,DEN
John Salmons,SG,PHI
Jamal Sampson,PF,CHA
Daniel Santiago,C,MIL
Brian Scalabrine,PF,NJN
Ansu Sesay,SF,GSW
Ha Seung-Jin,C,POR
Paul Shirley,PF,PHO
Bobby Simmons,SF,LAC
Brian Skinner,C-PF,TOT
Tamar Slay,SG,CHA
Donta Smith,SG,ATL
J.R. Smith,SG,NOH
Jabari Smith,PF,NJN
Joe Smith,PF,MIL
Josh Smith,SF,ATL
Steve Smith,SG,TOT
Theron Smith,SF,CHA
Eric Snow,SG,CLE
Kirk Snyder,SG,UTA
Darius Songaila,PF,SAC
Pape Sow,C,TOR
Latrell Sprewell,SF,MIN
Jerry Stackhouse,SG,DAL
DeShawn Stevenson,SG,ORL
Michael Stewart,PF,ATL
Peja Stojaković,SF,SAC
Awvee Storey,SG,NJN
Damon Stoudamire,PG,POR
Amar'e Stoudemire,C,PHO
Erick Strickland,SG,MIL
Rod Strickland,PG,HOU
Bruno Šundov,C,NYK
Bob Sura,PG,HOU
Mike Sweetney,C,NYK
Robert Swift,C,SEA
Stromile Swift,PF,MEM
Wally Szczerbiak,SF,MIN
Yuta Tabuse,PG,PHO
Maurice Taylor,PF-C,TOT
Sebastian Telfair,PG,POR
Jason Terry,PG,DAL
Billy Thomas,SF,NJN
Etan Thomas,C,WAS
James Thomas,PF,TOT
John Thomas,C,MIN
Kenny Thomas,PF,TOT
Kurt Thomas,PF,NYK
Tim Thomas,SF,NYK
Jamaal Tinsley,PG,IND
Robert Traylor,C,CLE
Jake Tsakalidis,C,MEM
Nikoloz Tskitishvili,PF,TOT
Hedo Türkoğlu,SF,ORL
Beno Udrih,PG,SAS
Nick Van Exel,SG,POR
Keith Van Horn,SF-PF,TOT
Anderson Varejão,PF,CLE
Jacque Vaughn,SG,NJN
Jake Voskuhl,C,PHO
Jackson Vroman,C-PF,TOT
Sasha Vujačić,SG,LAL
Dwyane Wade,SG,MIA
Dajuan Wagner,SG,CLE
Antoine Walker,PF,TOT
Samaki Walker,PF,WAS
Ben Wallace,C,DET
Gerald Wallace,SF,CHA
Rasheed Wallace,PF,DET
Luke Walton,SF,LAL
Charlie Ward,PG,HOU
Earl Watson,PG,MEM
Clarence Weatherspoon,PF,HOU
Chris Webber,PF,TOT
Bonzi Wells,SG,MEM
Jiří Welsch,SG-SF,TOT
David Wesley,SG,TOT
David West,SF,NOH
Delonte West,SG,BOS
Jahidi White,C,CHA
Rodney White,SF,TOT
Chris Wilcox,C,LAC
Damien Wilkins,SF,SEA
Mike Wilks,PG,SAS
Aaron Williams,C,TOT
Eric Williams,SG,TOT
Frank Williams,SG,CHI
Jason Williams,PG,MEM
Jerome Williams,SF,NYK
Mo Williams,PG,MIL
Scott Williams,C,CLE
Corliss Williamson,PF,TOT
Kevin Willis,C,ATL
Loren Woods,C,TOR
Qyntel Woods,SF,MIA
Metta World Peace,SF,IND
Dorell Wright,SF,MIA
Lorenzen Wright,C,MEM
Wang Zhizhi,C,MIA
Shareef Abdur-Rahim,PF,SAC
Alex Acker,SG,DET
Malik Allen,PF,CHI
Ray Allen,SG,SEA
Tony Allen,PG,BOS
Rafer Alston,PG,HOU
Chris Andersen,C,NOK
Alan Anderson,SF,CHA
Derek Anderson,SG,TOT
Shandon Anderson,SF,MIA
Martynas Andriuškevičius,C,CLE
Carmelo Anthony,SF,DEN
Rafael Araújo,C,TOR
Gilbert Arenas,PG,WAS
Trevor Ariza,SF,TOT
Darrell Armstrong,PG,DAL
Carlos Arroyo,PG-SG,TOT
Chucky Atkins,PG-SG,TOT
Stacey Augmon,SF,ORL
Vin Baker,C,LAC
Marcus Banks,PG,TOT
Leandro Barbosa,SG,PHO
Matt Barnes,PF-SF,TOT
Andre Barrett,PG,TOT
Earl Barron,C,MIA
Brent Barry,SG,SAS
Jon Barry,SG,HOU
Eddie Basden,SF,CHI
Brandon Bass,PF,NOK
Esteban Batista,PF,ATL
Tony Battie,C,ORL
Shane Battier,SF,MEM
Lonny Baxter,C-PF,TOT
Charlie Bell,SG,MIL
Raja Bell,SG,PHO
Jonathan Bender,SF,IND
Mike Bibby,PG,SAC
Andris Biedriņš,C,GSW
Chauncey Billups,PG,DET
Steve Blake,PG,POR
Andray Blatche,PF,WAS
Mark Blount,C,TOT
Keith Bogans,SG-SF,TOT
Andrew Bogut,PF,MIL
Matt Bonner,PF,TOR
Calvin Booth,C,WAS
Carlos Boozer,PF,UTA
Chris Bosh,C,TOR
Bruce Bowen,SF,SAS
Ryan Bowen,SF,HOU
Earl Boykins,PG,DEN
Michael Bradley,PF,PHI
Elton Brand,PF,LAC
Primož Brezec,C,CHA
Devin Brown,SG,UTA
Kwame Brown,C,LAL
P.J. Brown,C,NOK
Rick Brunson,PG,TOT
Kobe Bryant,SG,LAL
Greg Buckner,SG,DEN
Pat Burke,C,PHO
Antonio Burks,PG,MEM
Kevin Burleson,PG,CHA
Caron Butler,SF,WAS
Jackie Butler,C,NYK
Rasual Butler,SF,NOK
Andrew Bynum,C,LAL
Will Bynum,PG,GSW
Žarko Čabarkapa,PF,GSW
José Calderón,SG,TOR
Marcus Camby,C,DEN
Brian Cardinal,PF,MEM
Matt Carroll,SG,CHA
Anthony Carter,PG,MIN
Vince Carter,SG,NJN
Sam Cassell,PG,LAC
Kelvin Cato,C,TOT
Tyson Chandler,C,CHI
Calbert Cheaney,SF,GSW
Josh Childress,SF,ATL
Doug Christie,SG,DAL
Speedy Claxton,PG,NOK
Mateen Cleaves,PG,SEA
Jarron Collins,C,UTA
Jason Collins,C,NJN
Nick Collison,PF,SEA
Brian Cook,PF,LAL
Jamal Crawford,SG,NYK
Austin Croshere,PF,IND
Eddy Curry,C,NYK
Samuel Dalembert,C,PHI
Erick Dampier,C,DAL
Antonio Daniels,SG,WAS
Marquis Daniels,SG,DAL
Antonio Davis,PF-C,TOT
Baron Davis,PG,GSW
Dale Davis,C,DET
Josh Davis,PF,TOT
Ricky Davis,SG-SF,TOT
Carlos Delfino,SG,DET
Tony Delk,PG-SG,TOT
Luol Deng,SF,CHI
Boris Diaw,PF,PHO
Dan Dickau,PG,BOS
Travis Diener,PG,ORL
Ike Diogu,PF,GSW
DeSagana Diop,C,DAL
Juan Dixon,SG,POR
Michael Doleac,C,MIA
Keyon Dooling,PG,ORL
Chris Duhon,PG,CHI
Tim Duncan,PF,SAS
Mike Dunleavy,SF,GSW
Ronald Dupree,SF,MIN
John Edwards,C,ATL
Howard Eisley,PG,TOT
Monta Ellis,SG,GSW
Francisco Elson,C,DEN
Melvin Ely,PF,CHA
Maurice Evans,SG,DET
Reggie Evans,PF,TOT
Daniel Ewing,SG,LAC
Noel Felix,SF,SEA
Raymond Felton,PG,CHA
Michael Finley,SG,SAS
Derek Fisher,PG,GSW
Gerald Fitch,PG,MIA
Marcus Fizer,PF,NOK
Sharrod Ford,PF,PHO
T.J. Ford,PG,MIL
Danny Fortson,C,SEA
Jeff Foster,C,IND
Adonal Foyle,C,GSW
Richie Frahm,SG,TOT
Steve Francis,PG-SG,TOT
Channing Frye,C,NYK
Dan Gadzuric,C,MIL
Deng Gai,C,PHI
Reece Gaines,PG,MIL
Francisco García,SF,SAC
Kevin Garnett,PF,MIN
Pat Garrity,PF,ORL
Pau Gasol,PF,MEM
Devean George,SF,LAL
Eddie Gill,PG,IND
Manu Ginóbili,SG,SAS
Gordan Giriček,SG,UTA
Anthony Goldwire,PG,LAC
Ryan Gomes,PF,BOS
Drew Gooden,PF,CLE
Ben Gordon,SG,CHI
Joey Graham,SF,TOR
Stephen Graham,SG,TOT
Danny Granger,SF,IND
Brian Grant,C,PHO
Devin Green,SG,LAL
Gerald Green,SG,BOS
Willie Green,SG,PHI
Orien Greene,PG,BOS
Adrian Griffin,SG,DAL
Eddie Griffin,C,MIN
Anthony Grundy,SG,ATL
Richard Hamilton,SG,DET
Zendon Hamilton,C,TOT
Anfernee Hardaway,SF,NYK
Matt Harpring,SF,UTA
Al Harrington,PF,ATL
Othella Harrington,C,CHI
Devin Harris,PG,DAL
David Harrison,C,IND
Jason Hart,PG,SAC
Udonis Haslem,PF,MIA
Trenton Hassell,SG,MIN
Chuck Hayes,PF,HOU
Jarvis Hayes,SG,WAS
Brendan Haywood,C,WAS
Luther Head,SG,HOU
Alan Henderson,C,CLE
Nenê,PF,DEN
Grant Hill,SF,ORL
Kirk Hinrich,PG,CHI
Julius Hodge,SG,DEN
Randy Holcomb,SF,CHI
Robert Horry,PF,SAS
Eddie House,PG,PHO
Dwight Howard,PF,ORL
Josh Howard,SF,DAL
Juwan Howard,PF,HOU
Troy Hudson,PG,MIN
Larry Hughes,SG,CLE
Kris Humphries,PF,UTA
Lindsey Hunter,PG,DET
Steven Hunter,C,PHI
Andre Iguodala,SF,PHI
Zydrunas Ilgauskas,C,CLE
D.J. Mbenga,C,DAL
Allen Iverson,PG,PHI
Royal Ivey,PG,ATL
Jarrett Jack,SG,POR
Bobby Jackson,PG,MEM
Jermaine Jackson,PG,MIL
Jim Jackson,SF,TOT
Luke Jackson,SF,CLE
Marc Jackson,C,TOT
Stephen Jackson,SG,IND
Jerome James,C,NYK
LeBron James,SF,CLE
Mike James,PG,TOR
Antawn Jamison,SF,WAS
Marko Jarić,PG,MIN
Šarūnas Jasikevičius,PG,IND
Al Jefferson,PF,BOS
Richard Jefferson,SF,NJN
Jared Jeffries,PF,WAS
Amir Johnson,SF,DET
Anthony Johnson,PG,IND
DerMarr Johnson,SG,DEN
Ervin Johnson,C,MIL
Joe Johnson,SG,ATL
Linton Johnson,SF,TOT
Dahntay Jones,SF,MEM
Damon Jones,PG,CLE
Dwayne Jones,PF,BOS
Eddie Jones,SG,MEM
Fred Jones,SG,IND
James Jones,SF,PHO
Jumaine Jones,PF,CHA
Chris Kaman,C,LAC
Jason Kapono,SF,MIA
Mario Kasun,C,ORL
Viktor Khryapa,SF,POR
Jason Kidd,PG,NJN
Andrei Kirilenko,SF,UTA
Linas Kleiza,PF,DEN
Brevin Knight,PG,CHA
Yaroslav Korolev,SF,LAC
Kyle Korver,SF,PHI
Nenad Krstić,PF,NJN
Toni Kukoč,PF,MIL
Raef LaFrentz,PF,BOS
Maciej Lampe,C,TOT
David Lee,SF,NYK
Voshon Lenard,SG,TOT
Rashard Lewis,SF,SEA
Randy Livingston,PG,CHI
Shaun Livingston,PG,LAC
John Lucas III,PG,HOU
Tyronn Lue,PG,ATL
Arvydas Macijauskas,SG,NOK
Mark Madsen,C,MIN
Corey Maggette,SF,LAC
Jamaal Magloire,C,MIL
Stephon Marbury,PG,NYK
Shawn Marion,PF,PHO
Sean Marks,PF,SAS
Donyell Marshall,PF,CLE
Rawle Marshall,SF,DAL
Darrick Martin,PG,TOR
Kenyon Martin,PF,DEN
Kevin Martin,SG,SAC
Desmond Mason,SF,NOK
Jason Maxiell,PF,DET
Sean May,PF,CHA
Rashad McCants,SG,MIN
Walter McCarty,SF,LAC
Antonio McDyess,PF,DET
Tracy McGrady,SF,HOU
Jeff McInnis,SG,NJN
Aaron McKie,PG,LAL
Keith McLeod,PG,UTA
Stanislav Medvedenko,PF,LAL
Chris Mihm,C,LAL
Aaron Miles,PG,GSW
C.J. Miles,PG,UTA
Darius Miles,SF,POR
Darko Miličić,C,TOT
Andre Miller,PG,DEN
Brad Miller,C,SAC
Mike Miller,SG,MEM
Yao Ming,C,HOU
Cuttino Mobley,SG,LAC
Nazr Mohammed,C,SAS
Sergei Monia,SF,TOT
Mikki Moore,C,SEA
Terence Morris,SF,ORL
Alonzo Mourning,C,MIA
Troy Murphy,PF,GSW
Lamond Murray,SF,NJN
Ronald Murray,SG,TOT
Dikembe Mutombo,C,HOU
Boniface N'Dong,C,LAC
Boštjan Nachbar,PF-SF,TOT
Lee Nailon,PF,PHI
Eduardo Nájera,PF,DEN
Steve Nash,PG,PHO
Jameer Nelson,PG,ORL
Rasho Nesterović,C,SAS
Ira Newble,SG,CLE
Andrés Nocioni,PF,CHI
Moochie Norris,PG,TOT
Dirk Nowitzki,PF,DAL
Jermaine O'Neal,PF,IND
Shaquille O'Neal,C,MIA
Fabricio Oberto,C,SAS
Lamar Odom,PF,LAL
Emeka Okafor,PF,CHA
Mehmet Okur,PF,UTA
Kevin Ollie,SG,PHI
Michael Olowokandi,C,TOT
Greg Ostertag,C,UTA
Bo Outlaw,PF,ORL
Travis Outlaw,PF,POR
Andre Owens,PG,UTA
Zaza Pachulia,C,ATL
Scott Padgett,PF,NJN
Milt Palacio,PG,UTA
Jannero Pargo,PG,CHI
Smush Parker,PG,LAL
Tony Parker,PG,SAS
Ruben Patterson,SF-SG,TOT
Chris Paul,PG,NOK
Sasha Pavlović,SG,CLE
Gary Payton,PG,MIA
Kendrick Perkins,C,BOS
Morris Peterson,SG,TOR
Johan Petro,C,SEA
Eric Piatkowski,SG,CHI
Paul Pierce,SF,BOS
Mickaël Piétrus,SF,GSW
Zoran Planinić,PG,NJN
Pavel Podkolzin,C,DAL
Scot Pollard,C,IND
James Posey,SF,MIA
Vitaly Potapenko,C,TOT
Josh Powell,PF,DAL
Ronnie Price,PG,SAC
Tayshaun Prince,SF,DET
Laron Profit,SG,LAL
Joel Przybilla,C,POR
Vladimir Radmanović,PF,TOT
Shavlik Randolph,PF,PHI
Zach Randolph,PF,POR
Theo Ratliff,C,POR
Željko Rebrača,C,LAC
Michael Redd,SG,MIL
Justin Reed,SF,TOT
Jason Richardson,SG,GSW
Quentin Richardson,SF,NYK
Luke Ridnour,PG,SEA
Anthony Roberson,PG,MEM
Lawrence Roberts,C,MEM
Bernard Robinson,SF,CHA
Clifford Robinson,PF,NJN
Nate Robinson,PG,NYK
Jalen Rose,SF-SG,TOT
Malik Rose,PF,NYK
Quinton Ross,SF,LAC
Michael Ruffin,C,WAS
Kareem Rush,SG,CHA
Bryon Russell,SF,DEN
John Salmons,SG,PHI
Jamal Sampson,PF,SAC
Melvin Sanders,SG,SAS
Brian Scalabrine,PF,BOS
Alex Scales,SG,SAS
Luke Schenscher,C,CHI
Ha Seung-Jin,C,POR
Wayne Simien,PF,MIA
Bobby Simmons,SF,MIL
James Singleton,SF,LAC
Brian Skinner,PF-C,TOT
Charles Smith,SG,TOT
Donta Smith,SG,ATL
J.R. Smith,SG,NOK
Joe Smith,PF,MIL
Josh Smith,SF,ATL
Eric Snow,PG,CLE
Kirk Snyder,SG,NOK
Darius Songaila,PF,CHI
Pape Sow,C,TOR
Jerry Stackhouse,SG,DAL
DeShawn Stevenson,SG,ORL
Peja Stojaković,SF,TOT
Awvee Storey,SF,WAS
Damon Stoudamire,PG,MEM
Salim Stoudamire,SG,ATL
Amar'e Stoudemire,C,PHO
Mike Sweetney,C,CHI
Robert Swift,C,SEA
Stromile Swift,C,HOU
Wally Szczerbiak,SF,TOT
Chris Taft,C,GSW
Donell Taylor,SG,WAS
Maurice Taylor,PF,NYK
Sebastian Telfair,PG,POR
Jason Terry,PG,DAL
